flight_number,departure_airport,arrival_airport,departure_date,arrival_date,departure_time,arrival_time,airline,passenger_count,flight_duration
9171,YFX,PMP,02/13/2022,09/01/2022,4:41 AM,1:20 AM,United,253,5
1519,ESP,BFO,01/09/2022,05/13/2022,2:2 AM,1:1 AM,United,462,15
4670,PMP,FYM,03/07/2022,10/18/2022,6:44 PM,11:6 AM,American,425,15
5281,PMP,BZB,01/14/2022,09/01/2022,2:48 AM,4:11 PM,United,466,1
3975,YCY,BZF,08/19/2022,05/27/2022,12:12 AM,11:34 PM,United,488,13
5812,BCI,BZB,01/30/2022,08/03/2022,10:30 AM,4:25 AM,United,440,6
4091,YFX,YFX,08/24/2022,02/16/2022,8:41 AM,1:29 AM,American,208,10
1484,BFX,FYM,01/11/2022,07/03/2022,5:20 PM,7:40 AM,United,179,3
6934,ESP,BZF,05/02/2022,06/23/2022,11:51 AM,9:23 AM,Delta,290,17
2555,YFX,BZB,02/14/2022,08/04/2022,7:26 AM,3:58 AM,American,402,15
1838,PMP,ESP,06/08/2022,11/15/2022,7:13 AM,10:51 AM,Delta,390,4
4841,BFO,PMP,09/27/2022,12/04/2022,11:28 AM,8:6 AM,United,213,3
7913,FYM,BFX,11/20/2022,08/03/2022,12:53 PM,5:21 PM,American,58,16
9930,BZF,BCI,04/28/2022,11/09/2022,2:18 PM,4:22 PM,United,442,23
7528,PMP,BCI,12/27/2022,01/14/2022,4:32 PM,5:29 AM,Delta,99,22
6093,YFX,PMP,03/20/2022,04/12/2022,1:32 PM,1:2 PM,Delta,134,19
7848,YCY,PMP,09/13/2022,05/04/2022,2:17 AM,1:0 PM,American,481,12
1250,ESP,BCI,08/25/2022,05/27/2022,6:56 PM,8:4 AM,United,495,12
4802,YFX,ESP,09/20/2022,03/05/2022,3:59 AM,1:39 AM,United,360,11
9771,BFO,YCY,10/06/2022,07/09/2022,12:41 PM,7:45 AM,American,159,7
8626,BFO,FYM,01/15/2022,03/21/2022,10:51 PM,7:22 PM,American,189,19
5392,YCY,BZF,02/23/2022,07/10/2022,4:17 PM,3:19 PM,American,47,2
6629,BFO,YCY,09/27/2022,06/11/2022,1:25 PM,2:24 PM,United,61,16
8264,BZF,FYM,09/18/2022,05/01/2022,8:52 AM,5:15 PM,American,150,2
9332,FYM,YCY,12/28/2022,05/21/2022,3:23 PM,8:35 AM,Delta,81,17
9704,FYM,YFX,01/21/2022,07/03/2022,2:58 AM,7:23 PM,American,137,3
6906,BZB,YFX,04/25/2022,07/15/2022,4:33 AM,1:42 PM,United,441,19
4131,FYM,PMP,01/24/2022,07/15/2022,10:58 AM,1:31 PM,American,215,5
6012,FYM,BZF,01/07/2022,05/02/2022,2:3 AM,6:51 PM,United,247,10
9341,BFX,PMP,06/20/2022,06/13/2022,6:52 PM,3:14 AM,Delta,207,17
4937,BZF,YCY,05/25/2022,10/21/2022,5:19 PM,3:55 AM,American,402,4
9006,ESP,YCY,01/04/2022,09/17/2022,3:3 PM,1:28 AM,United,182,9
1046,BFO,BCI,09/04/2022,04/30/2022,8:39 AM,8:10 PM,United,413,8
9997,BCI,BCI,10/22/2022,05/04/2022,9:53 AM,9:19 AM,American,437,17
5381,ESP,FYM,08/06/2022,10/14/2022,11:24 AM,10:29 PM,Delta,258,11
8965,BFX,YFX,01/11/2022,08/05/2022,9:0 PM,2:36 AM,American,234,13
1333,YFX,BFO,01/22/2022,03/28/2022,9:37 AM,3:56 AM,Delta,445,12
6964,YCY,FYM,10/29/2022,07/15/2022,4:28 AM,8:18 PM,United,315,8
6444,YCY,BCI,12/07/2022,06/13/2022,4:34 AM,4:45 AM,American,62,19
8478,BZB,BFX,08/04/2022,08/04/2022,7:16 PM,5:46 PM,American,125,20
6794,BFO,PMP,01/27/2022,11/13/2022,8:9 AM,6:48 PM,United,188,14
7111,FYM,YCY,07/11/2022,04/12/2022,1:18 AM,7:18 AM,Delta,382,2
6066,YFX,ESP,10/27/2022,06/14/2022,11:44 PM,4:36 PM,United,299,22
7663,BZB,PMP,12/09/2022,08/08/2022,1:34 AM,9:29 AM,American,162,13
2444,ESP,BCI,06/05/2022,01/11/2022,11:32 PM,5:7 AM,United,210,18
8821,BCI,BZF,12/24/2022,03/06/2022,10:2 AM,11:1 AM,United,324,15
8996,BCI,BCI,10/06/2022,07/06/2022,4:52 AM,11:58 PM,United,431,1
3312,BZF,ESP,10/25/2022,04/01/2022,1:36 PM,6:13 AM,United,35,8
4097,YCY,YCY,09/28/2022,01/18/2022,1:11 PM,3:45 PM,Delta,355,17
9472,BZB,YCY,04/21/2022,01/09/2022,2:37 PM,12:41 AM,American,98,22
3482,PMP,ESP,10/22/2022,04/01/2022,7:46 PM,3:37 PM,Delta,181,24
9737,BFO,BZF,05/21/2022,10/07/2022,11:1 AM,5:44 PM,Delta,98,4
6778,FYM,BFX,09/09/2022,01/18/2022,9:14 AM,7:21 AM,American,182,18
6794,YFX,BFX,12/22/2022,09/21/2022,10:47 PM,6:27 PM,American,258,8
2408,YCY,YFX,09/04/2022,11/15/2022,6:52 PM,11:26 AM,United,500,11
2338,FYM,BZB,03/07/2022,07/16/2022,3:33 AM,9:50 AM,American,121,24
5652,FYM,BZB,12/22/2022,03/24/2022,8:22 AM,6:12 AM,Delta,34,7
7055,BFX,PMP,12/07/2022,05/12/2022,6:19 PM,9:31 PM,Delta,131,17
4099,PMP,BFX,08/28/2022,10/14/2022,12:56 PM,6:0 PM,United,1,21
5904,FYM,ESP,01/05/2022,10/16/2022,3:47 AM,11:0 PM,Delta,205,3
6558,BCI,BFX,06/10/2022,02/17/2022,4:31 PM,9:29 PM,United,150,24
8673,PMP,BZF,09/27/2022,01/17/2022,9:21 PM,8:44 PM,Delta,154,9
8109,BFO,BZF,09/09/2022,11/26/2022,10:20 PM,11:9 AM,Delta,193,1
6747,FYM,BCI,06/13/2022,05/05/2022,1:6 PM,2:2 AM,Delta,390,13
9289,BZF,YCY,09/25/2022,01/01/2022,7:16 PM,11:2 AM,Delta,421,12
2884,BZF,FYM,05/30/2022,07/01/2022,6:53 AM,1:6 AM,American,81,11
6951,BFX,BZB,08/12/2022,03/22/2022,3:39 PM,4:14 PM,American,369,12
7874,BFX,BZF,01/25/2022,06/23/2022,5:18 AM,9:41 PM,Delta,422,21
1002,YCY,BZF,02/05/2022,10/29/2022,4:56 AM,10:12 PM,Delta,233,18
9037,BZF,BZB,05/09/2022,09/30/2022,6:59 AM,11:28 PM,Delta,482,10
5532,BCI,YCY,05/04/2022,08/07/2022,1:15 AM,4:59 PM,United,40,2
4168,PMP,FYM,02/27/2022,10/19/2022,3:53 AM,1:16 PM,Delta,86,14
3791,FYM,PMP,07/13/2022,12/17/2022,11:51 AM,12:1 AM,Delta,280,4
9576,BZF,YCY,07/09/2022,12/08/2022,2:30 PM,7:36 AM,United,81,12
6941,FYM,BCI,06/13/2022,08/19/2022,12:9 PM,4:48 PM,United,366,16
6741,BZF,BFX,06/21/2022,07/31/2022,5:25 AM,7:48 PM,American,345,5
5230,BCI,PMP,07/27/2022,01/16/2022,2:0 AM,8:10 AM,American,432,15
1239,BZB,BFX,11/24/2022,11/23/2022,6:21 AM,2:51 AM,United,46,10
4415,YCY,BCI,08/12/2022,10/01/2022,12:45 PM,3:46 AM,United,499,20
3493,YFX,ESP,01/27/2022,07/29/2022,6:23 PM,7:22 PM,United,283,2
5688,YFX,FYM,03/06/2022,07/05/2022,7:54 PM,7:9 PM,Delta,148,9
1039,FYM,YCY,12/19/2022,02/20/2022,11:34 AM,6:8 PM,Delta,483,23
3572,FYM,PMP,02/26/2022,12/27/2022,11:45 AM,4:15 AM,American,484,14
7171,YFX,BFX,11/24/2022,11/15/2022,1:48 AM,9:51 PM,Delta,451,10
1190,BZF,YCY,10/18/2022,09/07/2022,10:37 AM,11:12 AM,Delta,45,4
6688,FYM,YFX,09/20/2022,05/04/2022,7:26 PM,11:44 AM,United,388,3
6119,YFX,YFX,06/26/2022,04/28/2022,4:48 AM,8:55 AM,United,242,7
8132,BFX,BFX,08/09/2022,03/18/2022,3:13 PM,11:22 PM,Delta,386,24
2439,ESP,FYM,07/05/2022,02/01/2022,10:1 PM,4:42 PM,United,247,13
6867,BFX,YFX,11/10/2022,04/22/2022,2:19 AM,2:39 AM,American,232,2
1146,BCI,FYM,10/07/2022,04/27/2022,3:26 AM,7:49 PM,United,320,16
9505,FYM,FYM,02/07/2022,01/06/2022,3:31 AM,4:25 PM,Delta,242,3
8448,BFX,BFO,11/17/2022,05/20/2022,6:15 PM,4:23 PM,United,380,16
4537,ESP,YFX,02/02/2022,03/26/2022,7:9 PM,6:26 AM,American,238,13
9146,YCY,BFO,11/30/2022,05/22/2022,9:0 AM,6:34 PM,American,240,22
7266,PMP,BFX,09/09/2022,10/02/2022,10:36 AM,4:30 PM,American,154,6
4710,YCY,BZB,05/11/2022,12/02/2022,1:21 AM,2:42 AM,American,70,20
1664,BZB,BCI,10/02/2022,07/20/2022,3:34 PM,11:0 PM,Delta,24,20
5028,PMP,BFO,08/28/2022,11/04/2022,4:22 AM,8:50 PM,Delta,224,1
5080,PMP,BFO,06/13/2022,07/16/2022,12:47 PM,11:4 AM,Delta,153,9
5007,ESP,PMP,07/22/2022,04/23/2022,11:45 AM,10:11 PM,Delta,397,14
7478,YFX,YCY,04/02/2022,01/04/2022,8:6 PM,11:0 AM,Delta,201,17
6555,YCY,ESP,06/22/2022,11/23/2022,11:42 AM,3:6 PM,Delta,307,3
6323,BZB,FYM,07/13/2022,12/04/2022,1:33 AM,1:33 AM,United,341,17
9527,YCY,YFX,07/31/2022,03/01/2022,5:41 PM,10:35 PM,United,308,24
6588,BFX,PMP,08/22/2022,04/07/2022,4:45 AM,11:10 PM,United,346,8
4033,BZF,ESP,10/30/2022,04/29/2022,4:32 PM,12:40 AM,American,104,3
2539,BZF,FYM,03/21/2022,09/26/2022,12:1 AM,10:19 AM,Delta,321,6
8074,YFX,BFO,02/01/2022,12/17/2022,4:53 AM,2:16 AM,Delta,161,1
3097,YFX,BFX,10/12/2022,09/22/2022,3:30 AM,1:23 PM,Delta,132,7
9536,YCY,BZB,05/13/2022,10/22/2022,12:19 PM,4:56 PM,United,448,11
8471,FYM,BZB,06/15/2022,01/06/2022,11:46 AM,11:51 AM,Delta,497,10
1080,BZF,FYM,09/24/2022,02/07/2022,5:15 PM,11:43 AM,Delta,460,20
9927,BFO,YFX,04/05/2022,04/18/2022,7:15 PM,5:31 PM,American,41,15
9169,PMP,BFO,12/22/2022,11/16/2022,2:12 PM,7:36 AM,Delta,195,6
8026,BCI,PMP,09/01/2022,08/01/2022,11:31 AM,12:21 PM,United,226,24
5914,YCY,PMP,02/09/2022,07/21/2022,12:43 PM,3:7 PM,United,483,5
3014,BZF,BCI,08/11/2022,12/26/2022,10:11 AM,9:56 AM,United,392,4
5634,PMP,BZB,02/24/2022,02/07/2022,5:16 PM,12:52 AM,American,30,14
5398,BZF,BCI,04/27/2022,11/14/2022,6:51 PM,5:21 AM,American,126,12
7911,BFO,BCI,03/22/2022,04/16/2022,5:19 AM,5:1 AM,United,463,4
1401,BZB,YCY,03/21/2022,12/08/2022,4:3 AM,3:48 PM,Delta,260,16
8806,BFX,BCI,07/29/2022,12/15/2022,3:26 AM,4:54 PM,American,372,10
9896,BZB,BCI,10/27/2022,04/17/2022,12:1 PM,3:37 AM,Delta,13,1
8710,ESP,ESP,10/18/2022,12/06/2022,8:38 PM,11:55 PM,American,41,18
3049,PMP,BCI,12/23/2022,08/23/2022,12:53 PM,1:39 AM,American,298,19
7938,BZB,YCY,03/31/2022,09/07/2022,3:56 PM,3:29 AM,United,378,16
5442,PMP,YFX,04/25/2022,06/01/2022,11:2 AM,2:35 PM,Delta,136,21
5074,BFO,FYM,07/30/2022,12/08/2022,8:11 AM,3:39 PM,American,73,4
5272,YFX,BCI,12/01/2022,12/03/2022,8:5 AM,8:26 AM,United,307,14
4405,BFO,FYM,02/21/2022,12/23/2022,6:24 PM,6:24 AM,American,16,4
7298,FYM,PMP,09/13/2022,09/12/2022,1:42 PM,8:23 PM,United,440,24
9930,BFO,ESP,12/04/2022,08/03/2022,5:29 PM,12:17 AM,American,170,18
2347,PMP,BZB,08/09/2022,03/02/2022,9:48 AM,2:26 AM,American,194,9
4288,BCI,ESP,12/25/2022,07/02/2022,12:4 PM,2:56 PM,United,178,14
2878,BFO,BZB,03/05/2022,09/02/2022,1:20 PM,11:13 PM,Delta,140,3
5264,FYM,YCY,09/09/2022,04/12/2022,9:24 AM,7:31 PM,United,313,12
6168,BCI,YFX,03/29/2022,02/15/2022,7:56 AM,9:44 AM,Delta,42,8
9867,YFX,BZF,02/18/2022,02/21/2022,12:39 AM,10:48 AM,American,416,18
7986,FYM,YCY,10/11/2022,04/10/2022,3:20 PM,7:41 AM,Delta,18,24
9040,FYM,BZB,02/22/2022,10/31/2022,12:10 AM,3:35 AM,United,3,6
7375,BFX,BZB,08/19/2022,08/11/2022,4:41 PM,5:41 AM,United,400,1
7245,YCY,BCI,11/27/2022,10/29/2022,6:55 PM,4:3 AM,United,412,13
6422,YFX,BZF,09/06/2022,08/02/2022,2:33 AM,3:2 AM,United,149,23
4219,YFX,BCI,02/13/2022,03/26/2022,8:10 PM,9:10 PM,Delta,349,9
2528,BZF,BZF,08/08/2022,07/09/2022,11:40 AM,2:38 PM,American,346,5
1162,FYM,PMP,08/18/2022,05/11/2022,6:38 AM,5:27 PM,Delta,379,20
5683,YFX,BCI,01/03/2022,10/06/2022,9:46 PM,9:32 AM,Delta,166,15
1091,YCY,BZF,01/10/2022,05/30/2022,11:3 PM,9:43 AM,Delta,255,21
8979,BZF,BZB,07/03/2022,06/17/2022,9:23 PM,2:49 PM,Delta,382,7
1438,YCY,YCY,10/18/2022,08/28/2022,3:17 AM,1:36 AM,Delta,392,6
8348,BZB,BFX,07/09/2022,10/20/2022,2:21 PM,8:12 PM,Delta,389,14
8841,BFO,BCI,12/01/2022,08/14/2022,10:33 AM,5:26 PM,Delta,319,11
4776,BFX,YCY,03/03/2022,11/17/2022,1:36 AM,4:23 PM,United,18,23
7701,FYM,PMP,01/26/2022,12/01/2022,4:45 PM,3:14 PM,Delta,363,20
3369,BZF,YFX,01/28/2022,10/23/2022,3:9 PM,6:31 PM,United,485,16
6037,BZB,BZB,04/04/2022,09/07/2022,5:18 PM,10:16 PM,Delta,445,3
2454,ESP,BFO,08/25/2022,02/16/2022,5:15 PM,7:9 AM,Delta,265,3
6526,BCI,BZF,08/06/2022,01/30/2022,6:44 AM,9:54 AM,American,319,3
2880,PMP,PMP,04/17/2022,03/01/2022,7:50 PM,3:56 PM,American,207,19
3123,PMP,FYM,09/11/2022,11/25/2022,2:52 AM,11:48 AM,United,119,22
6188,BZB,FYM,02/01/2022,04/20/2022,3:17 AM,2:46 PM,American,60,9
9424,BFO,PMP,09/22/2022,05/22/2022,2:5 PM,1:35 AM,Delta,461,12
6889,BFX,BFX,11/07/2022,01/16/2022,8:43 PM,4:2 PM,United,4,24
5647,FYM,ESP,02/01/2022,02/15/2022,5:15 PM,5:58 PM,Delta,92,4
3213,BZF,FYM,03/06/2022,11/30/2022,8:13 AM,4:13 AM,United,169,19
5521,BZB,BZF,02/04/2022,02/22/2022,8:31 PM,6:15 AM,United,457,14
6827,BCI,FYM,02/20/2022,01/09/2022,2:34 PM,1:13 AM,American,233,13
2064,BFO,ESP,10/09/2022,07/16/2022,2:13 PM,11:52 PM,Delta,199,3
3399,BZF,BFX,07/25/2022,08/27/2022,11:40 PM,6:26 PM,United,409,22
8255,YCY,PMP,12/16/2022,03/07/2022,9:55 AM,3:39 AM,American,357,11
8523,BZB,YFX,04/09/2022,10/11/2022,5:16 PM,5:40 AM,Delta,289,16
2713,BCI,FYM,08/27/2022,12/22/2022,5:23 PM,7:34 AM,American,476,11
8871,BZF,PMP,06/29/2022,09/08/2022,5:28 PM,8:23 PM,American,219,18
8761,FYM,FYM,06/20/2022,12/13/2022,6:32 AM,8:0 PM,Delta,80,8
7820,PMP,FYM,01/04/2022,06/20/2022,6:54 PM,6:25 AM,Delta,354,18
7181,BZF,BZB,02/19/2022,10/23/2022,1:46 AM,3:42 PM,Delta,428,18
8097,BCI,PMP,10/14/2022,03/12/2022,2:31 AM,8:45 PM,United,76,9
3886,FYM,BCI,09/27/2022,12/07/2022,5:38 AM,6:16 AM,American,483,18
7753,PMP,ESP,10/17/2022,01/06/2022,2:43 PM,12:16 AM,Delta,306,2
2779,BFX,YCY,10/20/2022,06/13/2022,5:25 AM,2:15 PM,Delta,68,13
6853,PMP,FYM,05/12/2022,05/26/2022,2:13 PM,5:7 AM,Delta,317,22
3517,FYM,FYM,01/02/2022,12/05/2022,12:13 AM,12:3 AM,Delta,93,18
1639,YFX,BCI,01/18/2022,04/19/2022,6:21 PM,6:19 AM,American,182,4
7057,BCI,BZF,11/14/2022,01/23/2022,5:18 AM,4:50 AM,Delta,320,19
9534,YFX,YFX,07/04/2022,07/04/2022,11:22 AM,5:27 AM,American,223,19
3681,ESP,BFO,05/07/2022,12/11/2022,12:11 AM,9:5 AM,United,322,10
7371,YFX,BZF,02/19/2022,01/14/2022,11:17 PM,7:13 AM,United,364,16
2345,FYM,BZB,07/25/2022,05/21/2022,3:37 AM,1:38 PM,United,166,23
1483,BCI,ESP,01/22/2022,08/05/2022,5:52 AM,1:30 PM,Delta,186,22
4110,YCY,BZF,12/18/2022,04/20/2022,12:1 PM,3:40 PM,American,379,24
8280,ESP,BZF,02/17/2022,12/06/2022,9:28 AM,3:56 AM,United,386,17
8720,BFX,YCY,09/07/2022,11/01/2022,3:10 PM,12:1 AM,Delta,124,13
7376,BFX,BFX,05/20/2022,02/13/2022,4:18 AM,7:18 AM,United,114,16
7489,ESP,PMP,08/20/2022,09/29/2022,2:1 PM,10:5 AM,Delta,296,5
2674,PMP,BFX,12/29/2022,07/01/2022,8:18 AM,4:27 AM,Delta,313,19
1440,FYM,ESP,03/21/2022,08/05/2022,9:5 AM,8:41 AM,United,94,10
2379,YFX,BZB,11/20/2022,01/28/2022,10:46 PM,4:40 PM,United,10,7
5010,PMP,YCY,11/09/2022,11/06/2022,12:58 AM,12:1 AM,American,435,24
3940,BFX,BFX,02/21/2022,07/27/2022,7:6 PM,12:8 PM,American,240,3
7671,YCY,YFX,05/27/2022,08/17/2022,11:28 AM,9:40 PM,American,251,24
2070,PMP,YCY,06/03/2022,05/14/2022,2:19 AM,8:42 PM,United,59,11
1970,YFX,YCY,05/08/2022,03/30/2022,9:6 PM,5:54 AM,Delta,326,7
8286,YFX,YCY,10/30/2022,03/02/2022,10:4 AM,6:55 PM,United,1,21
1603,BCI,PMP,05/04/2022,12/18/2022,3:40 AM,11:52 PM,Delta,476,23
6471,YCY,BZB,01/22/2022,09/06/2022,9:19 PM,8:20 PM,Delta,267,7
9634,BZB,BZB,08/11/2022,02/16/2022,10:58 AM,10:56 PM,United,420,16
2168,ESP,FYM,07/03/2022,09/28/2022,11:55 AM,11:54 AM,United,139,11
6487,YFX,YCY,02/23/2022,05/16/2022,3:31 PM,10:24 AM,Delta,428,6
3777,YFX,BCI,09/14/2022,11/17/2022,4:1 PM,11:14 PM,United,207,18
7325,YCY,BFX,11/13/2022,09/13/2022,4:4 PM,1:24 AM,American,430,16
3287,YCY,BFX,07/30/2022,01/06/2022,12:7 PM,8:24 PM,American,63,8
6445,PMP,ESP,12/22/2022,05/15/2022,2:25 AM,9:38 PM,American,59,10
6088,YFX,PMP,01/24/2022,08/12/2022,2:34 AM,12:3 AM,Delta,141,19
9317,BFO,BFO,04/27/2022,08/18/2022,1:26 PM,9:20 AM,United,18,22
7041,PMP,BFX,01/12/2022,06/09/2022,9:0 PM,8:52 AM,United,157,13
7246,BZB,YCY,10/04/2022,03/06/2022,4:16 PM,2:27 AM,Delta,490,2
1610,BFO,PMP,11/25/2022,01/28/2022,9:43 PM,9:54 AM,Delta,262,21
3696,ESP,YFX,07/20/2022,11/02/2022,2:35 PM,4:9 PM,American,67,16
7885,BCI,FYM,03/26/2022,07/21/2022,4:14 AM,5:23 AM,Delta,481,3
2017,PMP,YCY,01/16/2022,09/20/2022,10:5 AM,6:44 AM,American,433,13
9955,BCI,BFX,05/08/2022,05/15/2022,2:58 PM,4:1 AM,American,196,19
4258,YCY,BFX,05/17/2022,02/12/2022,12:1 PM,4:19 AM,United,433,17
4929,YCY,FYM,11/15/2022,10/22/2022,6:0 AM,12:19 PM,American,413,18
9634,ESP,ESP,08/20/2022,07/09/2022,9:2 PM,6:47 AM,American,313,20
3449,PMP,ESP,08/30/2022,09/11/2022,1:48 PM,1:30 PM,United,191,19
4260,ESP,YFX,12/13/2022,10/23/2022,1:48 AM,10:30 PM,Delta,255,17
3740,YFX,BZF,09/01/2022,09/11/2022,2:27 AM,3:4 AM,American,466,20
5176,YCY,BFO,11/18/2022,02/23/2022,9:49 AM,6:22 AM,American,481,18
7911,PMP,BFO,07/08/2022,11/04/2022,8:29 AM,3:2 PM,American,44,15
1579,ESP,BCI,09/14/2022,05/12/2022,2:33 PM,7:46 AM,United,268,24
8719,YCY,PMP,01/26/2022,08/06/2022,11:11 AM,6:11 PM,United,257,16
8102,YFX,YFX,10/20/2022,09/18/2022,11:34 PM,4:36 AM,American,104,11
7499,FYM,BFX,06/10/2022,12/28/2022,8:27 AM,3:41 PM,Delta,366,18
2248,ESP,BFO,01/18/2022,11/24/2022,10:23 AM,1:9 AM,Delta,118,15
6874,BFX,BFX,12/16/2022,12/28/2022,10:21 AM,11:27 AM,United,67,21
8263,PMP,YFX,03/25/2022,04/03/2022,4:30 AM,12:2 AM,United,356,7
7488,YFX,BCI,12/06/2022,09/20/2022,2:53 AM,1:38 PM,United,342,9
6647,BZF,BZB,05/02/2022,04/15/2022,2:25 AM,8:7 PM,Delta,282,20
7277,YFX,BZF,02/13/2022,06/02/2022,3:58 AM,7:14 PM,United,241,10
2539,FYM,BCI,09/19/2022,01/24/2022,3:45 PM,4:40 PM,Delta,209,12
5671,BFO,BZB,01/29/2022,12/16/2022,9:15 AM,5:21 PM,American,80,1
9676,BFO,BCI,04/08/2022,06/11/2022,7:15 AM,2:24 PM,United,66,5
5625,BFX,ESP,07/30/2022,05/01/2022,7:17 AM,7:24 PM,United,141,2
8683,BZF,PMP,01/01/2022,04/09/2022,8:35 AM,8:20 PM,American,499,18
3862,BCI,PMP,08/02/2022,09/11/2022,1:52 PM,11:59 PM,United,441,17
3996,BZF,BZF,12/22/2022,04/05/2022,11:55 PM,12:8 PM,Delta,282,19
2723,PMP,YFX,12/12/2022,06/26/2022,9:30 PM,9:12 PM,United,304,17
8663,PMP,BZB,02/02/2022,05/21/2022,8:5 AM,2:35 PM,Delta,106,2
4499,ESP,PMP,11/20/2022,04/08/2022,8:49 AM,9:50 AM,United,9,13
1623,PMP,BZF,10/03/2022,05/28/2022,9:56 AM,3:58 PM,Delta,320,2
3465,BZB,BFO,08/08/2022,08/05/2022,7:34 AM,1:9 PM,United,86,19
5306,YCY,BCI,01/09/2022,03/13/2022,10:40 AM,2:53 AM,United,327,12
4410,ESP,ESP,02/01/2022,01/18/2022,7:47 AM,7:24 PM,Delta,432,19
3915,PMP,BZB,01/19/2022,09/11/2022,11:27 PM,5:36 PM,Delta,112,23
9769,YFX,ESP,09/22/2022,12/12/2022,9:28 PM,8:33 AM,Delta,209,23
5758,YFX,YFX,12/06/2022,12/28/2022,3:2 PM,5:44 AM,United,66,13
8872,FYM,PMP,07/14/2022,10/13/2022,7:52 AM,4:55 PM,Delta,229,16
2370,ESP,BZF,07/04/2022,08/27/2022,2:52 AM,11:37 PM,United,289,15
6866,YCY,YCY,03/14/2022,01/09/2022,4:51 AM,8:33 AM,United,337,5
6238,FYM,YCY,01/05/2022,09/21/2022,5:4 AM,11:14 PM,Delta,190,22
1196,BCI,ESP,03/08/2022,12/21/2022,1:55 AM,4:48 PM,American,110,7
4795,YCY,PMP,11/17/2022,11/27/2022,6:18 AM,1:49 AM,United,123,11
1501,BZF,ESP,10/08/2022,12/15/2022,7:11 PM,10:4 PM,Delta,409,3
7151,YFX,YFX,06/02/2022,10/18/2022,1:52 PM,7:26 PM,United,343,3
5033,BZF,BCI,10/10/2022,04/30/2022,6:16 PM,3:5 PM,Delta,113,12
6871,PMP,PMP,07/09/2022,11/03/2022,3:45 AM,7:54 AM,United,220,6
5890,BCI,PMP,09/22/2022,01/30/2022,4:6 PM,1:12 AM,American,498,7
1036,BFX,PMP,09/19/2022,05/20/2022,2:22 AM,9:6 PM,United,223,23
4571,BFO,YCY,05/03/2022,06/20/2022,6:14 PM,9:46 AM,American,426,16
5029,ESP,BFX,05/06/2022,05/25/2022,7:59 AM,3:27 PM,Delta,426,8
3434,BCI,ESP,05/15/2022,07/20/2022,1:22 PM,2:45 AM,United,496,8
9772,BFX,ESP,01/18/2022,12/13/2022,3:49 PM,7:57 PM,United,32,15
5470,FYM,BZF,05/28/2022,02/18/2022,3:31 PM,10:6 AM,American,413,19
3418,FYM,ESP,04/07/2022,08/10/2022,2:22 AM,11:48 AM,Delta,181,3
2985,YCY,BFX,10/11/2022,10/17/2022,3:23 AM,11:28 PM,American,369,4
5540,YFX,BZF,09/23/2022,03/17/2022,11:55 AM,4:3 AM,Delta,314,6
7516,YCY,ESP,12/30/2022,01/17/2022,11:13 AM,3:35 PM,United,77,8
5706,BFX,YFX,07/29/2022,10/31/2022,1:37 AM,3:2 AM,American,358,13
6938,BFO,ESP,08/26/2022,07/15/2022,5:25 AM,7:32 PM,Delta,439,19
6845,FYM,BFO,02/03/2022,09/23/2022,8:16 AM,5:20 PM,American,104,14
5784,YCY,YCY,06/22/2022,10/04/2022,8:45 PM,5:41 PM,United,353,24
4644,FYM,BCI,01/06/2022,03/04/2022,4:35 PM,8:58 AM,American,34,18
1133,YFX,BFX,06/04/2022,04/09/2022,11:24 AM,10:1 AM,United,405,2
8420,FYM,BFO,09/19/2022,04/03/2022,9:27 PM,9:28 AM,Delta,339,24
7379,FYM,BZF,05/24/2022,08/13/2022,8:58 AM,8:3 AM,United,156,7
2773,YCY,BZB,04/27/2022,03/31/2022,7:34 AM,1:55 PM,United,144,24
6192,ESP,ESP,10/26/2022,04/03/2022,6:17 PM,9:9 PM,Delta,64,23
4798,BFO,BZB,04/11/2022,01/12/2022,3:19 PM,8:16 PM,Delta,270,10
4046,BZB,PMP,07/23/2022,04/13/2022,4:39 PM,4:53 PM,United,289,19
5727,YFX,YCY,08/18/2022,02/09/2022,7:57 AM,6:10 AM,Delta,387,8
4857,PMP,PMP,08/23/2022,01/02/2022,5:51 PM,5:11 PM,Delta,115,4
3358,BZB,BZF,11/16/2022,03/07/2022,9:30 AM,9:59 AM,Delta,434,16
1916,BFX,PMP,08/28/2022,01/03/2022,1:5 AM,6:4 PM,American,213,20
6975,ESP,YCY,03/02/2022,10/27/2022,12:29 AM,1:51 PM,Delta,280,11
4901,BFX,BCI,10/12/2022,04/29/2022,6:14 AM,7:52 PM,United,261,6
8736,ESP,ESP,01/07/2022,08/07/2022,7:8 PM,4:31 PM,American,387,23
7535,FYM,BZF,04/07/2022,11/04/2022,9:14 AM,11:50 PM,American,461,10
7872,BFO,BFO,09/05/2022,09/06/2022,10:5 PM,3:26 AM,United,186,5
7748,BCI,BFO,09/17/2022,09/23/2022,12:19 AM,8:22 PM,American,361,8
1739,PMP,PMP,01/13/2022,12/25/2022,9:37 AM,6:7 PM,Delta,75,17
8792,BCI,BCI,05/11/2022,11/15/2022,6:37 AM,8:51 PM,American,204,19
2251,BFX,BFX,05/26/2022,04/06/2022,12:0 PM,12:28 PM,Delta,199,9
8729,BZF,FYM,10/29/2022,01/13/2022,2:15 AM,10:4 AM,United,342,22
